id,application_dt,sample_cd,education_cd,gender_cd,age,car_own_flg,car_type_flg,appl_rej_cnt,good_work_flg,Score_bki,out_request_cnt,region_rating,home_address_cd,work_address_cd,income,SNA,first_time_cd,Air_flg
266,03JAN2014,train,SCH,M,30,N,N,0,1,-1.71426786,1,80,2,3,45000,1,3,Y
267,03JAN2014,train,GRD,M,27,N,N,3,0,-1.21424708,0,50,1,2,45000,1,3,Y
268,03JAN2014,train,SCH,M,47,Y,N,0,0,-1.40976117,4,40,1,2,30000,1,3,N
269,03JAN2014,train,GRD,F,30,N,N,1,0,-2.34635954,8,60,2,3,45000,1,4,N
270,03JAN2014,train,SCH,F,23,N,N,1,0,-1.28438776,5,40,1,1,17500,1,3,Y
271,03JAN2014,train,UGR,M,32,N,N,0,0,-1.89934531,5,70,2,3,50000,1,4,N
272,03JAN2014,train,SCH,M,39,Y,Y,0,0,-1.79895232,3,50,2,2,100000,2,1,Y
273,03JAN2014,train,GRD,F,35,Y,N,0,0,-2.58780509,0,50,1,1,30000,1,4,N
274,03JAN2014,train,SCH,F,38,Y,Y,0,0,-2.4194008,1,80,1,3,17000,1,4,N
275,03JAN2014,train,GRD,F,65,N,N,0,0,-1.36503637,6,70,2,3,33000,1,2,N
276,03JAN2014,train,PGR,M,40,Y,Y,0,0,-1.71344848,3,40,1,1,85000,1,3,N
277,03JAN2014,train,GRD,F,35,Y,Y,0,1,-1.32335272,8,20,2,3,25000,1,3,N
278,03JAN2014,train,UGR,M,32,N,N,0,0,-1.04182672,2,60,2,3,25000,4,3,N
279,03JAN2014,train,GRD,F,41,N,N,0,0,-1.5450393,2,50,1,2,40000,2,4,N
280,03JAN2014,train,SCH,F,30,N,N,0,0,-2.16460906,5,50,1,2,20000,1,3,N
281,03JAN2014,train,SCH,F,35,N,N,0,0,-1.76570312,2,60,1,1,18000,1,3,N
282,03JAN2014,train,GRD,M,44,N,N,0,0,-1.92129022,0,60,1,2,25000,1,3,N
283,03JAN2014,train,GRD,M,56,N,N,0,0,-2.64443734,0,70,1,2,21000,1,3,N
284,03JAN2014,train,SCH,F,38,N,N,0,0,-1.88964866,0,50,1,1,15000,1,3,N
285,03JAN2014,train,SCH,M,65,N,N,0,0,-2.59241505,1,60,1,2,10000,1,3,N
286,03JAN2014,train,GRD,F,28,N,N,0,1,-1.5313116000000002,3,70,1,1,30000,1,4,Y
287,03JAN2014,train,UGR,M,28,Y,Y,0,0,-1.24225196,1,60,3,3,20000,4,3,N
288,03JAN2014,train,SCH,F,28,N,N,0,1,-1.44227291,4,80,2,3,35000,2,3,N
289,03JAN2014,train,SCH,M,32,N,N,0,0,-1.88208238,6,80,2,3,50000,4,1,N
290,03JAN2014,train,SCH,M,29,N,N,0,0,-1.59332194,10,50,1,1,12000,1,4,N
291,03JAN2014,train,SCH,M,29,Y,N,0,0,-2.09265457,3,50,1,3,30000,1,2,N
292,03JAN2014,train,SCH,F,53,N,N,0,0,-2.14112004,5,50,1,2,30000,2,1,Y
293,03JAN2014,train,SCH,F,28,N,N,0,0,-1.79562729,2,60,1,2,9000,2,2,N
294,03JAN2014,train,SCH,F,49,N,N,0,0,-2.48074097,0,50,1,2,17000,1,1,N
295,03JAN2014,train,GRD,F,30,N,N,0,0,-2.24457131,5,60,3,3,35000,1,3,Y
296,03JAN2014,train,SCH,M,50,Y,Y,0,0,-2.22935608,2,50,2,3,40000,1,4,Y
297,03JAN2014,train,GRD,F,27,N,N,9,1,-1.10387428,29,50,2,3,36000,1,3,N
298,03JAN2014,train,SCH,F,53,N,N,0,0,-2.14790651,1,60,1,1,15000,2,3,N
299,03JAN2014,train,UGR,F,31,Y,Y,1,0,-2.79652769,5,50,1,2,70000,1,3,N
300,03JAN2014,train,SCH,M,38,Y,N,1,0,-1.47318124,2,60,1,2,170000,1,2,N
301,03JAN2014,train,GRD,M,29,Y,N,1,0,-2.3905134,12,60,1,2,30000,2,3,N
302,03JAN2014,train,GRD,M,34,Y,Y,0,0,-1.28179587,0,80,2,3,50000,1,4,N
303,03JAN2014,train,UGR,F,35,Y,Y,0,0,-1.20884977,2,60,2,3,80000,1,4,N
304,03JAN2014,train,GRD,F,42,N,N,0,0,-1.80362028,4,40,2,3,22000,1,3,N
305,03JAN2014,train,SCH,M,38,N,N,0,0,-1.66070912,0,80,2,3,70000,2,1,N
306,03JAN2014,train,SCH,F,32,N,N,0,0,-1.48357733,3,50,1,2,25000,1,4,Y
307,03JAN2014,train,GRD,M,30,N,N,0,0,-2.04023256,0,50,2,3,30000,2,3,N
308,03JAN2014,train,SCH,M,24,N,N,1,0,-1.70153246,2,60,1,2,32000,3,1,N
309,03JAN2014,train,SCH,F,22,N,N,0,1,-0.95199057,12,70,1,3,50000,4,1,N
310,03JAN2014,train,SCH,F,38,N,N,0,0,-1.32736312,5,40,2,3,13000,1,4,N
311,03JAN2014,train,SCH,M,36,N,N,0,0,-1.63166176,2,50,1,1,22000,1,4,N
312,03JAN2014,train,UGR,M,53,Y,Y,0,0,-1.90389568,4,80,2,3,80000,1,3,N
313,03JAN2014,train,SCH,F,28,N,N,0,1,-2.2729409,0,40,1,1,9600,1,4,Y
314,03JAN2014,train,SCH,M,26,Y,N,1,0,-1.83638664,2,60,2,3,25000,1,4,N
315,03JAN2014,train,SCH,M,31,Y,Y,0,0,-2.64106904,2,80,2,3,60000,1,3,Y
316,03JAN2014,train,GRD,F,34,N,N,0,0,-2.41768223,0,50,2,3,35000,1,3,N
317,03JAN2014,train,SCH,F,21,N,N,0,0,-1.7901325,2,50,1,2,20000,2,3,N
318,03JAN2014,train,SCH,M,47,Y,Y,0,0,-2.37773498,4,50,1,1,25000,1,3,N
319,03JAN2014,train,SCH,F,36,N,N,0,0,-1.63626469,0,40,1,2,24000,1,3,N
320,03JAN2014,train,SCH,F,40,N,N,0,0,-1.21735245,0,40,1,1,15000,3,2,N
321,03JAN2014,train,UGR,M,40,Y,N,0,0,-1.96689053,3,50,1,2,45000,2,3,Y
322,03JAN2014,train,SCH,M,32,N,N,0,0,-2.37016169,0,80,2,3,35000,2,2,Y
323,03JAN2014,train,GRD,M,31,Y,Y,0,0,-1.86660687,1,80,2,3,150000,1,4,Y
324,03JAN2014,train,UGR,F,61,N,N,0,0,-2.15926171,3,60,2,3,24000,1,3,N
325,03JAN2014,train,UGR,M,36,N,N,8,0,-1.12323635,3,50,2,3,30000,1,3,N
326,03JAN2014,train,GRD,M,55,Y,Y,0,0,-2.16770116,1,40,3,3,150000,1,3,N
327,03JAN2014,train,UGR,M,27,Y,Y,0,0,-1.99352141,1,80,2,3,45000,1,4,Y
328,03JAN2014,train,GRD,M,27,Y,N,0,1,-1.68526417,4,50,2,3,50000,1,3,N
329,03JAN2014,train,SCH,F,33,N,N,0,0,-1.65485108,5,40,2,3,20000,1,3,N
330,03JAN2014,train,SCH,M,44,N,N,0,0,-2.92810119,0,40,1,2,24000,1,4,N
331,03JAN2014,train,SCH,F,39,N,N,0,0,-1.55406738,1,60,2,3,25000,1,4,N
332,03JAN2014,train,SCH,M,41,N,N,0,0,-2.2307943,2,70,2,3,30000,4,1,N
333,03JAN2014,train,SCH,F,56,N,N,0,0,-2.64109241,0,50,1,1,28000,1,4,N
334,03JAN2014,train,UGR,M,36,Y,Y,1,0,-1.59990825,2,80,2,3,120000,1,3,Y
335,03JAN2014,train,GRD,M,25,N,N,0,0,-2.35298062,3,60,3,3,35000,4,3,N
336,03JAN2014,train,SCH,F,65,N,N,0,0,-2.20568584,0,40,2,3,8086,4,2,N
337,03JAN2014,train,PGR,F,53,N,N,0,0,-1.55875653,11,60,1,2,70000,2,2,Y
338,03JAN2014,train,SCH,M,42,N,N,1,0,-1.16678522,7,60,1,2,24000,1,2,N
339,03JAN2014,train,SCH,F,31,N,N,0,0,-1.10556087,0,50,1,2,12000,1,2,N
340,03JAN2014,train,UGR,F,23,N,N,1,0,-0.89922624,7,50,1,2,27000,4,2,N
341,03JAN2014,train,SCH,M,38,N,N,0,0,-3.04646743,0,60,1,2,100000,1,3,N
342,03JAN2014,train,ACD,F,32,N,N,0,0,-0.86159547,2,50,2,3,18000,1,3,N
343,03JAN2014,train,SCH,M,30,Y,N,0,0,-1.22796871,0,60,3,3,45000,1,2,N
344,03JAN2014,train,SCH,F,37,Y,Y,0,0,-1.17644524,1,40,1,2,18000,1,3,N
345,03JAN2014,train,GRD,M,32,Y,Y,0,0,-1.20618756,2,50,1,2,45000,1,3,N
346,03JAN2014,train,SCH,M,41,N,N,1,1,-1.00994965,3,80,2,3,45000,1,3,N
347,03JAN2014,train,GRD,M,50,Y,Y,0,1,-2.41148723,5,80,2,3,91000,1,2,N
348,03JAN2014,train,GRD,F,67,N,N,0,0,-2.08665584,3,80,2,3,40000,1,4,N
349,03JAN2014,train,GRD,F,31,Y,Y,0,0,-1.95528409,0,50,1,2,25000,1,4,N
350,03JAN2014,train,GRD,F,30,N,N,0,0,-1.54396833,2,50,1,2,25000,1,4,N
351,03JAN2014,train,GRD,F,49,Y,Y,0,1,-1.5267253,5,70,1,3,180000,1,2,Y
352,03JAN2014,train,GRD,F,62,N,N,0,0,-2.40715417,5,60,1,2,24500,1,4,N
353,03JAN2014,train,SCH,M,35,Y,N,3,0,-2.11683692,1,60,3,3,35000,4,2,N
354,03JAN2014,train,SCH,M,25,N,N,0,0,-1.14458689,1,50,1,3,25000,2,1,N
355,03JAN2014,train,GRD,F,34,N,N,0,0,-1.96636064,5,40,1,2,30000,1,3,N
356,03JAN2014,train,GRD,M,35,N,N,0,0,-2.27572674,1,50,1,1,30000,1,4,N
357,03JAN2014,train,SCH,F,31,Y,Y,0,0,-1.50081429,1,80,2,3,100000,1,3,N
358,03JAN2014,train,GRD,F,34,Y,N,0,0,-2.31169166,3,50,1,2,60000,1,4,N
359,03JAN2014,train,SCH,F,56,N,N,0,0,-1.91639165,4,50,1,2,15000,1,3,N
360,03JAN2014,train,GRD,M,26,Y,Y,0,0,-1.21170918,4,80,2,3,160000,1,2,N
361,03JAN2014,train,UGR,F,45,Y,N,0,0,-2.49212497,0,70,1,1,50000,1,3,N
362,03JAN2014,train,SCH,M,23,N,N,0,0,-1.98647394,2,50,1,2,18000,4,1,N
363,03JAN2014,train,GRD,F,38,Y,Y,0,1,-2.30505234,0,50,1,2,80000,1,3,N
364,03JAN2014,train,SCH,F,38,N,N,0,0,-1.81799368,0,80,2,3,50000,1,4,N
365,03JAN2014,train,GRD,F,26,Y,Y,0,0,-2.22747273,0,50,1,2,60000,1,3,N
366,03JAN2014,train,GRD,F,24,N,N,0,0,-1.29353151,2,50,1,2,25000,1,3,N
367,03JAN2014,train,SCH,M,25,Y,Y,0,0,-1.86944342,2,80,2,3,60000,1,3,N
368,03JAN2014,train,UGR,F,50,N,N,0,0,-1.55978858,0,50,1,1,14000,2,3,N
369,03JAN2014,train,GRD,F,23,N,N,1,0,-1.48540168,0,80,2,3,40000,1,4,Y
370,03JAN2014,train,SCH,F,28,N,N,0,0,-2.22500363,2,50,1,2,20000,4,2,N
371,03JAN2014,train,SCH,F,35,Y,Y,0,0,-2.78846458,0,80,1,3,40000,1,4,N
372,03JAN2014,train,UGR,F,56,N,N,0,0,-2.93083712,0,60,1,1,6200,1,4,Y
373,03JAN2014,train,SCH,F,63,N,N,0,0,-2.30726005,2,50,1,1,100000,1,3,N
374,03JAN2014,train,SCH,M,52,Y,Y,0,0,-0.90529282,8,60,2,3,70000,1,4,N
375,03JAN2014,train,GRD,F,54,N,N,0,0,-1.39286228,6,80,2,3,35000,1,4,N
376,03JAN2014,train,SCH,M,51,Y,Y,0,0,-1.23009963,5,80,1,3,55000,4,1,N
377,03JAN2014,train,SCH,M,33,N,N,0,0,-2.39777297,3,60,1,1,32000,1,4,N
378,03JAN2014,train,GRD,F,36,N,N,0,1,-1.76480936,2,50,1,2,15000,1,3,N
379,03JAN2014,train,SCH,F,40,N,N,0,0,-2.47903615,2,40,1,1,23000,1,3,N
380,03JAN2014,train,SCH,F,66,N,N,0,1,-2.13454393,0,40,2,3,28000,4,3,N
381,03JAN2014,train,SCH,M,40,N,N,0,0,-2.59213095,3,70,1,3,60000,1,1,N
382,03JAN2014,train,GRD,M,34,N,N,0,0,-2.18613022,1,60,2,3,45000,2,2,N
383,03JAN2014,train,UGR,M,34,N,N,0,0,-1.89012189,0,50,1,2,25000,1,4,Y
384,03JAN2014,train,SCH,F,29,N,N,2,0,-1.71602926,3,80,2,3,50000,1,4,Y
385,03JAN2014,train,SCH,M,47,Y,N,0,0,-1.92871289,1,50,1,2,28000,1,4,N
386,03JAN2014,train,GRD,M,41,N,N,0,0,-2.43332963,3,40,1,2,27000,1,3,N
387,03JAN2014,train,SCH,M,36,N,N,0,0,-1.610498,1,60,1,1,10000,1,3,N
388,03JAN2014,train,SCH,F,28,N,N,1,0,-2.53864764,0,40,2,3,8000,4,2,N
389,03JAN2014,train,SCH,M,40,Y,N,0,0,-2.47400387,1,80,2,3,120000,1,4,N
390,03JAN2014,train,SCH,F,58,N,N,0,0,-1.78488099,0,80,2,3,11000,1,4,Y
391,03JAN2014,train,SCH,M,25,Y,Y,0,0,-1.63672203,1,50,1,2,25000,4,1,N
392,03JAN2014,train,UGR,F,33,Y,Y,0,0,-1.825493,1,50,2,3,50000,1,3,N
393,03JAN2014,train,SCH,F,38,N,N,0,0,-1.86078529,0,80,2,3,21000,1,4,N
394,03JAN2014,train,GRD,M,25,N,N,0,0,-1.50455727,2,80,1,3,50000,1,3,N
395,03JAN2014,train,SCH,M,35,Y,N,0,0,-2.16966378,1,60,2,3,40000,1,4,N
396,03JAN2014,train,SCH,M,55,Y,N,0,0,-1.98475763,2,80,2,3,40000,1,4,Y
397,03JAN2014,train,SCH,F,38,N,N,0,0,-2.31119582,4,70,2,3,41000,1,4,Y
398,03JAN2014,train,GRD,M,26,N,N,0,0,-2.61600739,8,60,2,3,48000,2,3,N
399,03JAN2014,train,UGR,M,56,N,N,0,1,-1.86559535,2,40,1,2,18000,1,2,N
400,03JAN2014,train,SCH,F,32,N,N,0,0,-1.78981618,1,50,2,3,50000,3,2,N
401,03JAN2014,train,GRD,F,41,Y,Y,0,1,-2.1044788,2,70,1,3,50000,2,4,N
402,03JAN2014,train,SCH,M,41,Y,N,0,0,-2.53139911,3,50,1,2,90000,1,4,N
403,03JAN2014,train,UGR,M,58,N,N,0,0,-2.20125245,0,50,1,2,28000,1,1,N
404,03JAN2014,train,SCH,M,33,N,N,1,0,-2.48733211,4,50,2,3,34000,4,1,N
405,03JAN2014,train,SCH,M,24,N,N,0,0,-0.98107814,2,60,2,3,18000,4,2,N
406,03JAN2014,train,GRD,M,50,N,N,0,0,-2.37057134,9,50,1,2,80000,1,4,Y
407,03JAN2014,train,SCH,M,60,N,N,0,1,-2.16966294,1,80,2,3,30000,1,4,N
408,03JAN2014,train,SCH,M,40,Y,Y,0,0,-1.73049962,0,50,1,3,45000,1,4,N
409,03JAN2014,train,SCH,M,36,Y,N,0,0,-1.63142279,0,70,1,2,50000,1,3,N
410,03JAN2014,train,GRD,M,59,Y,Y,0,0,-2.77094491,1,70,1,1,60000,1,4,N
411,03JAN2014,train,GRD,M,55,Y,Y,0,0,-2.32922492,2,60,1,2,50000,1,4,N
412,03JAN2014,train,SCH,M,46,N,N,0,0,-0.74766051,3,50,1,2,35000,2,3,N
413,03JAN2014,train,GRD,F,49,N,N,0,0,-1.95260806,3,40,2,3,12000,1,4,N
414,03JAN2014,train,GRD,M,27,N,N,0,0,-1.61195842,0,50,2,3,35000,4,1,N
415,03JAN2014,train,SCH,M,33,Y,Y,0,0,-2.33301201,0,50,1,2,16500,1,2,Y
416,03JAN2014,train,SCH,M,25,Y,N,0,0,-1.07421662,2,80,2,3,30000,1,3,N
417,03JAN2014,train,SCH,M,37,Y,N,0,0,-1.99891681,0,60,1,2,40000,1,3,N
418,03JAN2014,train,UGR,F,52,N,N,0,1,-1.48285581,7,80,2,3,25000,1,4,Y
419,03JAN2014,train,SCH,F,49,N,N,0,0,-1.46530184,3,50,1,1,18000,1,3,N
420,03JAN2014,train,SCH,M,49,Y,Y,0,0,-2.20701732,0,60,2,3,35000,3,3,N
421,03JAN2014,train,UGR,F,50,Y,Y,0,0,-1.20788064,6,50,2,3,45000,1,3,N
422,03JAN2014,train,UGR,F,29,N,N,1,0,-1.59453593,14,60,2,3,50000,1,3,N
423,03JAN2014,train,GRD,F,50,N,N,0,0,-1.91525335,3,80,2,3,250000,1,4,N
424,03JAN2014,train,SCH,F,31,Y,N,1,1,-1.15628981,3,50,1,2,15000,1,3,N
425,03JAN2014,train,SCH,F,59,Y,Y,0,1,-2.12430499,2,80,1,2,43000,1,4,N
426,03JAN2014,train,SCH,F,30,N,N,4,0,-1.98194326,2,60,1,2,25000,1,2,N
427,03JAN2014,train,SCH,F,34,N,N,1,0,-1.00416676,0,40,2,3,7500,2,1,N
428,03JAN2014,train,SCH,M,56,Y,N,0,0,-1.86865566,0,50,2,2,50000,1,3,N
429,03JAN2014,train,GRD,F,43,N,N,0,0,-2.87933822,0,50,1,1,15000,1,4,N
430,03JAN2014,train,SCH,M,35,N,N,0,0,-1.26574205,2,80,2,2,60000,1,4,N
431,03JAN2014,train,GRD,M,25,N,N,0,0,-1.84270734,2,40,1,1,50000,2,3,N
432,03JAN2014,train,ACD,M,58,Y,Y,0,1,-2.13094919,2,60,2,3,65000,1,4,N
433,03JAN2014,train,UGR,F,37,N,N,0,0,-1.38457847,3,40,3,3,30000,3,1,N
434,03JAN2014,train,GRD,F,22,Y,N,1,1,-2.28344419,2,60,2,3,20000,4,1,N
435,03JAN2014,train,GRD,M,39,Y,N,0,0,-2.73268672,3,50,1,3,80000,1,4,Y
436,03JAN2014,train,SCH,M,22,Y,N,1,0,-0.89343191,3,80,2,3,45000,1,3,Y
437,03JAN2014,train,GRD,M,30,N,N,0,1,-0.8775094000000001,10,80,2,3,45000,1,4,N
438,03JAN2014,train,SCH,M,29,Y,Y,0,0,-1.63249622,2,40,2,3,48000,2,3,N
439,03JAN2014,train,SCH,M,41,N,N,0,1,-2.22544252,2,50,1,3,40000,2,2,N
440,03JAN2014,train,SCH,M,27,N,N,0,1,-2.54540419,1,50,2,3,50000,1,3,N
441,03JAN2014,train,PGR,F,34,Y,N,0,0,-2.18295315,0,50,1,2,50000,1,3,N
442,03JAN2014,train,GRD,F,63,N,N,0,0,-1.72526318,3,60,2,3,15000,1,3,N
443,03JAN2014,train,SCH,M,39,Y,N,0,0,-1.04109829,6,50,2,3,35000,1,3,N
444,03JAN2014,train,SCH,F,33,Y,Y,0,0,-1.86528036,1,40,1,1,30000,2,3,N
445,03JAN2014,train,SCH,F,61,N,N,0,1,-1.62296135,2,40,1,2,15000,1,3,N
446,03JAN2014,train,UGR,M,42,Y,Y,0,0,-1.51881921,2,40,2,3,65000,4,1,N
447,03JAN2014,train,SCH,M,25,Y,N,2,0,-2.04524515,1,40,1,2,25000,1,3,N
448,03JAN2014,train,SCH,M,22,N,N,1,0,-0.30033519,0,50,2,3,18000,4,1,N
449,03JAN2014,train,SCH,M,44,N,N,0,0,-2.1722163,2,70,1,2,40000,1,2,Y
450,03JAN2014,train,SCH,F,35,N,N,0,0,-1.7360807,0,80,2,3,20000,1,4,N
451,03JAN2014,train,GRD,F,33,Y,Y,0,0,-3.02502795,1,60,1,2,37000,1,1,N
452,03JAN2014,train,GRD,M,35,N,N,0,0,-1.95500204,3,70,2,3,55000,3,3,N
453,03JAN2014,train,SCH,M,50,N,N,0,1,-2.1823774,1,60,2,3,15000,1,3,N
454,03JAN2014,train,PGR,M,31,N,N,1,0,-1.9621675,6,50,1,1,95000,1,2,N
455,03JAN2014,train,GRD,F,25,N,N,0,0,-2.1042109,2,80,2,3,40000,2,2,N
456,03JAN2014,train,SCH,F,35,N,N,0,0,-2.18867911,0,50,1,2,41000,1,3,N
457,03JAN2014,train,SCH,F,47,Y,N,1,0,-1.79696227,1,80,2,3,28000,2,3,N
458,03JAN2014,train,GRD,F,28,Y,Y,0,0,-2.67472728,1,80,2,3,52000,1,4,N
459,03JAN2014,train,GRD,F,53,Y,Y,0,1,-0.9096506,1,50,1,2,35000,1,2,N
460,03JAN2014,train,SCH,F,38,N,N,0,1,-1.38110014,0,50,1,1,30000,4,1,N
461,03JAN2014,train,SCH,M,25,N,N,0,0,-2.21366641,2,80,2,3,30000,2,3,Y
462,03JAN2014,train,GRD,F,40,N,N,0,0,-2.41775397,0,80,2,3,50000,1,3,N
463,03JAN2014,train,GRD,F,45,N,N,1,0,-2.6406515,0,80,2,3,60000,3,4,Y
464,03JAN2014,train,SCH,F,45,N,N,0,0,-0.63093304,0,60,1,2,15000,1,4,N
465,03JAN2014,train,SCH,M,35,N,N,2,0,-0.58109209,1,80,2,3,60000,1,3,N
466,03JAN2014,train,SCH,M,48,Y,Y,0,0,-2.22136841,0,50,2,3,35000,1,3,N
467,03JAN2014,train,GRD,M,29,Y,Y,0,0,-1.72662696,1,50,2,3,55000,1,3,Y
468,03JAN2014,train,SCH,M,26,Y,Y,0,0,-1.33940828,3,40,1,2,30000,1,4,N
469,03JAN2014,train,PGR,F,30,N,N,0,1,-1.61290587,5,40,1,1,45000,1,4,N
470,03JAN2014,train,GRD,F,59,Y,Y,0,0,-2.35209902,2,80,2,3,80000,1,4,N
471,03JAN2014,train,SCH,F,51,N,N,0,0,-1.29243179,0,50,1,1,18000,1,1,N
472,03JAN2014,train,PGR,M,31,Y,Y,0,0,-1.88676621,0,60,1,2,100000,1,4,N
473,03JAN2014,train,GRD,F,42,N,N,0,0,-1.48504432,2,50,1,1,25000,1,3,N
474,03JAN2014,train,SCH,M,45,Y,N,0,0,-0.18320696,0,50,1,3,30000,1,3,N
475,03JAN2014,train,GRD,F,43,N,N,0,1,-1.49319856,0,50,1,1,100000,1,4,Y
476,03JAN2014,train,GRD,M,37,N,N,0,0,-1.97043978,0,70,1,2,70000,1,3,N
477,03JAN2014,train,SCH,M,50,Y,N,0,0,-1.91890952,5,50,1,2,30000,1,3,N
478,03JAN2014,train,UGR,F,37,N,N,0,0,-2.1223017000000004,3,70,1,2,42000,1,3,Y
479,03JAN2014,train,SCH,F,47,N,N,0,0,-2.06952788,0,70,1,2,30000,1,1,N
480,03JAN2014,train,SCH,F,36,Y,N,1,0,-2.10084549,0,50,2,3,3000,1,1,N
481,03JAN2014,train,GRD,M,50,Y,N,0,1,-2.03681975,1,50,1,2,25000,1,3,N
482,03JAN2014,train,GRD,M,24,N,N,0,0,-2.06421739,3,50,2,3,35000,4,1,N
483,03JAN2014,train,SCH,M,39,N,N,1,0,-1.42387517,2,50,2,2,40000,1,4,N
484,03JAN2014,train,SCH,M,59,N,N,0,0,-2.14270378,0,80,2,3,40000,1,2,N
485,03JAN2014,train,SCH,M,30,Y,Y,0,0,-2.30480237,0,50,2,3,30000,4,1,N
486,03JAN2014,train,UGR,F,38,N,N,0,0,-2.27944265,4,60,1,2,21000,2,3,N
487,03JAN2014,train,ACD,F,46,N,N,0,0,-2.0859727,1,80,2,3,32000,1,4,N
488,03JAN2014,train,UGR,F,31,Y,Y,0,1,-2.64728157,1,40,2,3,30000,1,3,N
489,03JAN2014,train,GRD,M,32,N,N,1,0,-2.39113364,2,40,1,2,30000,1,3,N
490,03JAN2014,train,SCH,M,54,N,N,0,0,-1.99970796,6,50,2,3,20000,4,3,N
491,03JAN2014,train,PGR,M,27,Y,Y,1,1,-1.38505058,4,60,1,2,7000,1,2,N
492,03JAN2014,train,GRD,F,25,Y,Y,0,1,-1.48534407,5,70,1,1,60000,1,3,N
493,03JAN2014,train,GRD,F,36,N,N,0,0,-1.55968347,2,40,2,3,60000,4,3,N
494,03JAN2014,train,SCH,F,25,N,N,0,0,-2.33407286,4,50,1,2,9000,2,3,N
495,03JAN2014,train,GRD,F,43,Y,N,0,1,-1.25697962,4,40,2,3,13000,1,3,N
496,03JAN2014,train,SCH,M,29,Y,N,0,0,-2.20883679,1,50,1,1,20000,1,3,N
497,03JAN2014,train,SCH,F,34,Y,N,0,1,-2.54924268,1,50,1,1,16000,1,4,N
498,03JAN2014,train,SCH,F,29,N,N,0,1,-2.02217972,5,70,1,3,15000,1,4,N
499,03JAN2014,train,SCH,F,53,Y,N,2,0,-2.01766715,0,60,1,2,15000,1,4,N
500,03JAN2014,train,SCH,F,30,N,N,0,0,-1.20267254,2,80,1,1,30000,1,4,N
501,03JAN2014,train,SCH,F,51,N,N,0,0,-1.37804937,1,30,2,3,30000,1,3,N
502,03JAN2014,train,SCH,M,29,N,N,0,0,-1.66545087,1,70,1,2,28000,2,1,N
503,03JAN2014,train,UGR,M,36,Y,Y,0,0,-2.14546415,0,60,2,3,12000,2,4,N
504,03JAN2014,train,UGR,M,23,N,N,0,0,-1.23858993,1,40,2,3,20000,1,3,N
505,03JAN2014,train,UGR,M,30,Y,N,0,0,-2.03519012,2,50,3,3,25000,2,3,N
506,03JAN2014,train,SCH,F,29,N,N,0,0,-2.43527331,0,60,2,2,20000,4,2,N
507,03JAN2014,train,GRD,M,24,Y,N,1,0,-2.1042109,0,70,1,2,40000,1,1,Y
508,03JAN2014,train,GRD,F,54,N,N,0,0,-2.34898613,3,80,2,3,17000,1,3,Y
509,03JAN2014,train,SCH,M,29,Y,Y,0,0,-1.86652075,2,30,1,2,42000,2,2,N
510,03JAN2014,train,GRD,M,34,Y,Y,0,0,-1.84804286,0,80,2,3,300000,4,1,N
511,03JAN2014,train,SCH,M,27,Y,N,0,0,-1.87664116,3,80,2,3,35000,1,4,N
512,03JAN2014,train,SCH,M,40,N,N,1,0,-1.65332901,2,70,1,1,50000,1,2,N
513,03JAN2014,train,GRD,F,54,N,N,0,0,-2.5383851,0,40,1,2,15000,1,4,N
514,03JAN2014,train,GRD,M,25,N,N,1,0,-2.41184997,1,60,1,2,15000,4,1,N
515,03JAN2014,train,UGR,F,39,N,N,0,0,-0.99347982,3,70,1,2,35000,1,3,Y
516,03JAN2014,train,GRD,F,28,N,N,0,0,-1.70583152,0,70,1,1,50000,4,3,N
517,03JAN2014,train,SCH,M,31,Y,N,0,0,-1.67541083,4,50,1,2,25000,4,1,N
518,03JAN2014,train,SCH,M,30,Y,N,1,0,-1.67763737,1,40,1,2,100000,1,3,N
519,03JAN2014,train,GRD,M,33,N,N,0,0,-2.24279186,6,50,1,2,30000,1,4,N
520,03JAN2014,train,SCH,M,28,N,N,0,0,-2.5915722000000003,1,50,1,3,30000,4,1,N
521,03JAN2014,train,SCH,M,40,N,N,0,0,-1.9500956000000005,1,40,1,2,54000,1,2,Y
522,03JAN2014,train,SCH,M,53,Y,Y,0,0,-1.80313543,1,50,1,2,40000,1,3,N
523,03JAN2014,train,SCH,F,60,N,N,0,1,-1.54126508,2,50,1,3,42000,1,3,N
524,03JAN2014,train,SCH,M,25,N,N,0,1,-2.19695748,2,60,1,2,40000,2,1,N
525,03JAN2014,train,GRD,M,27,N,N,0,1,-1.77332101,1,70,1,3,50000,1,2,N
526,03JAN2014,train,GRD,M,34,N,N,2,0,-1.66440798,2,80,2,3,67000,1,4,Y
527,03JAN2014,train,SCH,M,28,N,N,1,0,-2.27011557,1,50,1,2,30000,2,2,N
528,03JAN2014,train,SCH,F,61,N,N,0,0,-2.26217881,3,80,2,3,11300,1,4,N
529,03JAN2014,train,GRD,M,40,Y,Y,0,0,-1.57944809,3,80,2,3,80000,1,3,Y
530,03JAN2014,train,SCH,M,35,Y,Y,0,0,-1.52326325,1,80,2,2,50000,1,2,N
531,03JAN2014,train,SCH,M,47,N,N,1,0,-1.23950332,0,80,2,3,26000,1,4,Y
532,03JAN2014,train,SCH,M,30,Y,N,0,0,-2.03209916,2,40,2,3,25000,1,2,N
533,03JAN2014,train,SCH,F,49,N,N,1,0,-1.86902378,2,50,2,3,20000,1,4,N
